Cell_ID,X_Coordinate,Y_Coordinate,Assigned_Cell_Type,Assignment_Probability,Is_Top_75_Percent,ROI_Region,In_E_Region,In_MVL_Region
CR158ee290a-2747,4021.5990909090906,12270.722727272727,Inh_MGE_like_SST_SLC24A2,0.0012626689,True,outside,False,False
CR158ee290a-2748,13731.24111111111,8482.03888888889,Inh_MGE_like_SST_SLC24A2,0.0011666178,True,outside,False,False
CR158ee290a-2749,10579.366363636364,16578.995454545457,Ex_DACH2_GRIK4,0.0008383875,True,e,True,False
CR158ee290a-275,6371.643571428571,17822.397857142856,Inh_MGE_like_SST_PVALB,0.0008667781,True,outside,False,False
CR158ee290a-2750,32380.355,9784.395,Ex_DACH2_LHX2,0.01243352,True,outside,False,False
CR158ee290a-2751,20273.489,10627.3795,Ex_SATB2_SOX6,0.00049024896,True,outside,False,False
CR158ee290a-2752,24219.338888888888,17070.40111111111,Ex_BCL6,0.0022310603,True,outside,False,False
CR158ee290a-2753,17220.807999999997,15576.884,Ex_DACH2_CEMIP,0.005382496,True,outside,False,False
CR158ee290a-2754,5426.799090909091,10778.55181818182,Ex_DACH2_ADAMTS5,0.001232134,True,e,True,False
CR158ee290a-2755,11271.04117647059,15616.092941176472,Ex_DACH2_ADAMTS5,0.00084803667,True,e,True,False
CR158ee290a-2756,12728.779166666665,17382.773333333334,Inh_LGE_like_FOXP1_DGKH,0.00046156612,True,outside,False,False
CR158ee290a-2757,28466.79578947368,6073.415263157895,Ex_DACH2_ADAMTS5,0.0008974303,True,outside,False,False
CR158ee290a-2758,6672.921666666666,21929.6575,Inh_LGE_like_FOXP1_DGKH,0.0014109222,True,outside,False,False
CR158ee290a-2759,8528.543333333333,7565.811111111111,Ex_SATB2_SOX6,0.00048097596,True,outside,False,False
CR158ee290a-276,25221.896666666667,14180.57833333333,Ex_SATB2_OVOA,0.00062439137,True,outside,False,False
CR158ee290a-2760,10673.573636363635,13372.483636363637,Inh_LGE_like_FOXP2,0.0007192005,True,e,True,False
CR158ee290a-2761,12977.045,11732.825000000003,Ex_SATB2_OVOA,0.0017333606,True,e,True,False
CR158ee290a-2762,7120.910714285715,19475.54571428572,Ex_DACH2_RORB,0.0013937985,True,outside,False,False
CR158ee290a-2763,9878.95388888889,21121.27333333333,Ex_SATB2_ZNF385B,0.0012364488,True,outside,False,False
CR158ee290a-2764,6927.286363636363,20022.910909090908,Ex_DACH2_GRIK4,0.0010865787,True,outside,False,False
CR158ee290a-2765,19769.38555555556,12784.257777777775,Ex_SATB2_FOXP2,0.0017900344,True,outside,False,False
CR158ee290a-2766,10622.623846153843,15421.051538461537,Inh_LGE_like_FOXP2,0.0007011216,True,e,True,False
CR158ee290a-2767,7225.415882352941,19325.67411764706,Ex_DACH2_CEMIP,0.0038448183,True,outside,False,False
CR158ee290a-2768,23920.106875,5228.441875,Ex_BCL6,0.0042067827,True,outside,False,False
CR158ee290a-2769,12130.148500000001,19527.1135,Inh_LGE_like_FOXP1_DGKH,0.0011496742,True,outside,False,False
CR158ee290a-277,5724.795000000001,13767.481999999998,Ex_DACH2_MGAT4C,0.0017410083,True,e,True,False
CR158ee290a-2770,15631.020555555557,19925.50833333333,Inh_LGE_like_FOXP1_DGKH,0.00069124904,True,outside,False,False
CR158ee290a-2771,6326.552500000001,11418.67,Inh_LGE_like_FOXP2,0.00055951066,True,e,True,False
CR158ee290a-2772,14624.786923076923,11721.75,Ex_DACH2_CEMIP,0.0033187836,True,outside,False,False
CR158ee290a-2773,7722.603076923076,20770.689230769232,Ex_KIAA1217,0.0019017234,True,outside,False,False
CR158ee290a-2774,21685.097272727275,12068.691818181816,Ex_SATB2_OVOA,0.0008786921,True,outside,False,False
CR158ee290a-2775,20910.119,11709.676,Ex_BCL6,0.0018199212,True,outside,False,False
CR158ee290a-2776,17332.627272727274,11426.44,Ex_SATB2_OVOA,0.0011623396,True,outside,False,False
CR158ee290a-2777,9676.299166666666,19873.006666666668,Inh_MGE_like_SST_PVALB,0.0015078313,True,outside,False,False
CR158ee290a-2778,14575.47625,4818.61875,Ex_DACH2_RORB,0.0012662819,True,mvl,False,True
CR158ee290a-2779,6732.078461538462,20215.726923076923,Ex_SATB2_OVOA,0.0017186877,True,outside,False,False
CR158ee290a-278,21023.91375,4031.8875,Ex_SATB2_SOX6,0.00051307376,True,outside,False,False
CR158ee290a-2780,22226.499411764704,6677.467647058824,Ex_SATB2_FOXP2,0.0019588817,True,outside,False,False
CR158ee290a-2781,10523.33695652174,16827.361304347825,Inh_LGE_like_FOXP1_DGKH,0.0012487192,True,e,True,False
CR158ee290a-2782,21129.185833333333,7373.810833333333,Ex_DACH2_NR4A3,0.0021800771,True,outside,False,False
CR158ee290a-2783,7128.447619047619,19873.36,Ex_DACH2_ZMAT4,0.0012514626,True,outside,False,False
CR158ee290a-2784,10320.255384615386,12072.066923076922,Ex_DACH2_GRIK4,0.0015247364,True,e,True,False
CR158ee290a-2785,21367.84857142857,12322.302142857145,Ex_SATB2_ZNF385B,0.0019029516,True,outside,False,False
CR158ee290a-2786,17775.359375,6779.83125,Ex_KIAA1217,0.002868335,True,outside,False,False
CR158ee290a-2787,23530.8,8178.921666666666,Ex_KIAA1217,0.0030566598,True,outside,False,False
CR158ee290a-2788,20776.405714285716,4121.312857142858,Ex_SATB2_OVOA,0.0006877298,True,outside,False,False
CR158ee290a-2789,26484.625,5630.09625,Ex_DACH2_ITGA9,0.0032301564,True,outside,False,False
CR158ee290a-279,30867.42666666667,9674.894,Ex_DACH2_NR4A3,0.003733437,True,outside,False,False
CR158ee290a-2790,19482.786666666667,17571.27666666667,Ex_DACH2_MGAT4C,0.00054078415,True,outside,False,False
CR158ee290a-2791,12635.660000000002,14826.764166666668,Inh_MGE_like_SST_PVALB,0.0010269427,True,e,True,False
CR158ee290a-2792,7018.528333333333,4722.695833333333,Inh_MGE_like_SST_PVALB,0.00065724336,True,outside,False,False
CR158ee290a-2793,7382.511538461538,8269.341538461538,Ex_DACH2_MGAT4C,0.0010730122,True,outside,False,False
CR158ee290a-2794,13773.87,10021.282857142856,Ex_DACH2_ADAMTS5,0.0010135866,True,e,True,False
CR158ee290a-2795,17782.010416666668,6374.630833333333,Inh_MGE_like_SST_PVALB,0.0009950391,True,outside,False,False
CR158ee290a-2796,13880.41833333333,15773.990833333335,Ex_DACH2_ZMAT4,0.0032093418,True,e,True,False
CR158ee290a-2797,29022.93904761905,11632.605238095237,Ex_DACH2_ITGA9,0.0022221892,True,outside,False,False
CR158ee290a-2798,6035.378181818182,10129.591818181818,Ex_SATB2_ZNF385B,0.001012833,True,e,True,False
CR158ee290a-2799,10777.3,7222.961111111112,Inh_MGE_like_SST_PVALB,0.00048276395,True,mvl,False,True
CR158ee290a-28,10366.645625,8732.3775,Inh_MGE_like_SST_PVALB,0.0010210016,True,outside,False,False
CR158ee290a-280,20124.603333333333,9069.431111111113,Ex_DACH2_GRIK4,0.0012156066,True,outside,False,False
CR158ee290a-2800,11721.929444444446,16880.349444444444,Inh_LGE_like_FOXP1_DGKH,0.0016083415,True,e,True,False
CR158ee290a-2801,28785.036428571428,5480.585,Ex_DACH2_NR4A3,0.0047011315,True,outside,False,False
CR158ee290a-2802,21678.4724,5176.7792,Ex_SATB2_OVOA,0.0008276667,True,outside,False,False
CR158ee290a-2803,17931.449677419358,20825.536774193548,Ex_DACH2_CEMIP,0.0011880782,True,outside,False,False
CR158ee290a-2804,24429.06375,12218.825,Ex_DACH2_ZMAT4,0.002600508,True,outside,False,False
CR158ee290a-2805,10125.946666666669,14875.497222222222,Ex_DACH2_ZMAT4,0.00076221605,True,e,True,False
CR158ee290a-2806,21826.225,15614.605000000001,Ex_SATB2_OVOA,0.0021990412,True,outside,False,False
CR158ee290a-2807,27324.474444444448,5383.544444444445,Ex_SATB2_ZNF385B,0.0016265891,True,outside,False,False
CR158ee290a-2808,20365.977272727272,9872.84,Ex_SATB2_FOXP2,0.0013190008,True,outside,False,False
CR158ee290a-2809,8219.6,14117.22875,Ex_DACH2_RORB,0.0029580644,True,e,True,False
CR158ee290a-281,25268.96111111111,14070.113333333336,Inh_MGE_like_SST_PVALB,0.0008761699,True,outside,False,False
CR158ee290a-2810,12027.516470588234,19377.84411764706,Inh_LGE_like_FOXP2,0.0011117428,True,outside,False,False
CR158ee290a-2811,26618.4619047619,14528.309047619046,Ex_SATB2_ZNF385B,0.00085126364,True,outside,False,False
CR158ee290a-2812,25121.152,15324.942499999997,Ex_SATB2_FOXP2,0.0014784596,True,outside,False,False
CR158ee290a-2813,7426.054666666667,16124.572666666669,Ex_DACH2_ADAMTS5,0.0010990135,True,e,True,False
CR158ee290a-2814,11568.844444444445,19674.485555555555,Ex_BCL6,0.0035888718,True,outside,False,False
CR158ee290a-2815,9028.839285714286,18076.48642857143,Ex_DACH2_CEMIP,0.0029300791,True,outside,False,False
CR158ee290a-2816,17925.05222222222,8277.048888888889,Ex_SATB2_FOXP2,0.0019799424,True,outside,False,False
CR158ee290a-2817,23229.927083333332,5023.590416666667,Inh_MGE_like_SST_SLC24A2,0.0041163503,True,outside,False,False
CR158ee290a-2818,29869.790833333333,8384.321666666667,Ex_SATB2_OVOA,0.001396958,True,outside,False,False
CR158ee290a-2819,18923.23083333333,2935.3016666666667,Ex_SATB2_OVOA,0.0010213597,True,outside,False,False
CR158ee290a-282,20432.789285714283,13974.24,Ex_DACH2_GRIK4,0.0024449676,True,outside,False,False
CR158ee290a-2820,21524.636666666665,17669.09222222222,Ex_SATB2_FOXP2,0.0012806226,True,outside,False,False
CR158ee290a-2821,11926.84576923077,17818.241923076923,Ex_SATB2_OVOA,0.0006939025,True,outside,False,False
CR158ee290a-2822,15223.611,9778.925,Inh_MGE_like_SST_SLC24A2,0.001405282,True,outside,False,False
CR158ee290a-2823,11529.558750000002,6322.63375,Ex_DACH2_MGAT4C,0.0009955686,True,mvl,False,True
CR158ee290a-2824,21621.375714285718,15775.28,Ex_SATB2_SOX6,0.00051793945,True,outside,False,False
CR158ee290a-2825,21317.271904761907,10976.121904761903,Ex_DACH2_GRIK4,0.0014479815,True,outside,False,False
CR158ee290a-2826,10620.778823529412,14523.706470588237,Ex_DACH2_ITGA9,0.0038977505,True,e,True,False
CR158ee290a-2827,8925.468181818182,16325.335454545457,Inh_LGE_like_FOXP1_DGKH,0.00054534397,True,e,True,False
CR158ee290a-2828,14026.243333333334,6531.4775,Ex_SATB2_ZNF385B,0.0006368038,True,mvl,False,True
CR158ee290a-2829,23225.84523809524,12421.867142857145,Ex_DACH2_NR4A3,0.0031240508,True,outside,False,False
CR158ee290a-283,28827.531999999996,3717.608,Ex_DACH2_NR4A3,0.0034800374,True,outside,False,False
CR158ee290a-2830,12680.565,16579.232916666668,Inh_LGE_like_FOXP2,0.0014681817,True,e,True,False
CR158ee290a-2831,22713.941578947368,22575.46789473684,Ex_DACH2_LHX2,0.0015114538,True,outside,False,False
CR158ee290a-2832,8786.229374999999,20526.173125,Ex_DACH2_RORB,0.0012194433,True,outside,False,False
CR158ee290a-2833,24780.32769230769,4231.956153846154,Ex_DACH2_ZMAT4,0.0011437712,True,outside,False,False
CR158ee290a-2834,10672.573125,15122.9675,Ex_SATB2_OVOA,0.00072995195,True,e,True,False
CR158ee290a-2835,8069.457058823529,24426.10176470588,Ex_DACH2_GRIK4,0.0012070086,True,outside,False,False
CR158ee290a-2836,21923.032666666662,8617.028666666667,Ex_SATB2_FOXP2,0.0005119755,True,outside,False,False
CR158ee290a-2837,7622.181874999999,18083.2275,Inh_OB_CPA6,0.007247655,True,outside,False,False
CR158ee290a-2838,26367.991538461534,8809.065384615385,Ex_DACH2_ZMAT4,0.0021473556,True,outside,False,False
CR158ee290a-2839,21183.376153846155,6622.722307692307,Ex_BCL6,0.0014548576,True,outside,False,False
CR158ee290a-284,19776.900769230768,10222.80076923077,Ex_SATB2_SOX6,0.0006635338,True,outside,False,False
CR158ee290a-2840,8679.400833333333,12830.493333333332,Ex_DACH2_ITGA9,0.003112309,True,e,True,False
CR158ee290a-2841,7922.104285714287,23679.895,Inh_LGE_like_FOXP1_DGKH,0.0013411489,True,outside,False,False
CR158ee290a-2842,16224.3725,4275.638,Ex_DACH2_GRIK4,0.0010440804,True,outside,False,False
CR158ee290a-2843,29724.036666666667,7779.772222222222,Ex_DACH2_ADAMTS5,0.0005314906,True,outside,False,False
CR158ee290a-2844,11875.1512,8823.6948,Ex_SATB2_ZNF385B,0.0019555439,True,outside,False,False
CR158ee290a-2845,17930.221333333335,17027.056666666667,Ex_DACH2_MGAT4C,0.0011222012,True,outside,False,False
CR158ee290a-2846,12430.076923076924,15369.623076923075,Inh_MGE_like_SST_ABI3BP,0.003934705,True,e,True,False
CR158ee290a-2847,11029.350476190475,20118.39,Ex_SATB2_ZNF385B,0.0017254915,True,outside,False,False
CR158ee290a-2848,8070.805625,21773.96625,Ex_DACH2_GRIK4,0.001596179,True,outside,False,False
CR158ee290a-2849,13070.807272727272,14982.4,Ex_DACH2_ADAMTS5,0.00093870616,True,e,True,False
CR158ee290a-285,24026.84125,11425.06875,Ex_DACH2_LHX2,0.0026194612,True,outside,False,False
CR158ee290a-2850,22519.371818181815,11121.938181818185,Ex_SATB2_SOX6,0.00057283154,True,outside,False,False
CR158ee290a-2851,6926.35,16976.21119047619,Inh_MGE_like_SST_SLC24A2,0.004973216,True,e,True,False
CR158ee290a-2852,18672.982727272727,8869.25,Ex_SATB2_ZNF385B,0.0010099577,True,outside,False,False
CR158ee290a-2853,20262.3,22388.10428571429,Inh_LGE_like_FOXP1_DGKH,0.0013537529,True,outside,False,False
CR158ee290a-2854,22225.30153846154,17528.394615384615,Inh_MGE_like_SST_SLC24A2,0.0043283296,True,outside,False,False
CR158ee290a-2855,11477.915,12673.276666666667,Ex_KIAA1217,0.0021137446,True,e,True,False
CR158ee290a-2856,15275.297692307691,14724.600769230768,Ex_DACH2_LHX2,0.0013133924,True,outside,False,False
CR158ee290a-2857,2537.1073333333334,8826.076666666666,Ex_KIAA1217,0.0018128661,True,outside,False,False
CR158ee290a-2858,15622.691111111111,16722.51222222222,Ex_DACH2_CEMIP,0.0025418347,True,outside,False,False
CR158ee290a-2859,21675.802307692305,4037.4784615384615,Ex_SATB2_FOXP2,0.00082633813,True,outside,False,False
CR158ee290a-286,22826.69583333333,11825.0925,Ex_SATB2_FOXP2,0.001967555,True,outside,False,False
CR158ee290a-2860,12326.79625,18177.06875,Ex_SATB2_OVOA,0.0020343713,True,outside,False,False
CR158ee290a-2861,9033.635384615383,17273.116923076923,Ex_DACH2_ZMAT4,0.00086031825,True,outside,False,False
CR158ee290a-2862,12074.2,14974.39111111111,Ex_DACH2_ADAMTS5,0.0011949526,True,e,True,False
CR158ee290a-2863,14423.93379310345,17723.884827586207,Ex_DACH2_ADAMTS5,0.0009899983,True,outside,False,False
CR158ee290a-2864,8073.0345,12628.5715,Ex_DACH2_GRIK4,0.0016797488,True,e,True,False
CR158ee290a-2865,9675.651,7473.356,Inh_LGE_like_FOXP2,0.00069473725,True,outside,False,False
CR158ee290a-2866,24365.105714285717,17222.185714285715,Inh_LGE_like_FOXP1_DGKH,0.0006584076,True,outside,False,False
CR158ee290a-2867,26965.75307692308,11521.16153846154,Ex_DACH2_ADAMTS5,0.0009407173,True,outside,False,False
CR158ee290a-2868,13978.905,11577.216875,Inh_LGE_like_FOXP2,0.0005067008,True,e,True,False
CR158ee290a-2869,16075.380625,25833.334374999995,Inh_LGE_like_FOXP1_DGKH,0.0019702343,True,outside,False,False
CR158ee290a-287,14127.766842105264,15477.137894736841,Ex_DACH2_ADAMTS5,0.00081111834,True,outside,False,False
CR158ee290a-2870,14682.9475,730.1741666666667,Inh_MGE_like_SST_PVALB,0.0010200025,True,outside,False,False
CR158ee290a-2871,7870.691538461539,10376.606923076924,Ex_DACH2_CEMIP,0.0016449724,True,e,True,False
CR158ee290a-2872,7868.866923076924,9924.9,Ex_KIAA1217,0.0028128752,True,outside,False,False
CR158ee290a-2873,3222.532222222222,12425.173333333332,Inh_MGE_like_SST_ABI3BP,0.0042748735,True,outside,False,False
CR158ee290a-2874,10575.454285714284,13925.997142857144,Ex_SATB2_OVOA,0.0022787487,True,e,True,False
CR158ee290a-2875,25623.39421052632,5379.931052631579,Ex_BCL6,0.0073881904,True,outside,False,False
CR158ee290a-2876,12666.814117647058,9271.639411764703,Ex_KIAA1217,0.0027701783,True,outside,False,False
CR158ee290a-2877,25924.305,9971.408125,Ex_DACH2_GRIK4,0.005079828,True,outside,False,False
CR158ee290a-2878,25971.43625,14024.051249999999,Inh_LGE_like_FOXP1_DGKH,0.000483019,True,outside,False,False
CR158ee290a-2879,21824.10428571429,12332.133571428572,Ex_DACH2_NR4A3,0.00374016,True,outside,False,False
CR158ee290a-288,7173.477333333333,13474.439333333334,Inh_MGE_like_SST_SLC24A2,0.0039269594,True,e,True,False
CR158ee290a-2880,8520.58923076923,24117.643846153846,Ex_BCL6,0.0071368474,True,outside,False,False
CR158ee290a-2881,21529.21857142857,18024.989285714288,Ex_DACH2_MGAT4C,0.0015272535,True,outside,False,False
CR158ee290a-2882,23570.275833333333,12675.103333333333,Ex_KIAA1217,0.0017479386,True,outside,False,False
CR158ee290a-2883,10274.29,11930.746250000002,Ex_DACH2_RORB,0.008765509,True,e,True,False
CR158ee290a-2884,26140.19,10424.719,Ex_SATB2_OVOA,0.0010280606,True,outside,False,False
CR158ee290a-2885,19718.60875,19973.00708333333,Inh_MGE_like_SST_PVALB,0.00094472425,True,outside,False,False
CR158ee290a-2886,12068.863076923077,16233.376923076925,Inh_OB_CPA6,0.0026550454,True,e,True,False
CR158ee290a-2887,25228.48653846154,15226.339230769232,Ex_SATB2_ZNF385B,0.0008778669,True,outside,False,False
CR158ee290a-2888,25615.05633333333,4133.307666666667,Ex_SATB2_OVOA,0.0005028524,True,outside,False,False
CR158ee290a-2889,8422.718421052632,16174.297368421054,Inh_LGE_like_FOXP1_DGKH,0.00097260455,True,e,True,False
CR158ee290a-289,12122.902727272727,10125.517272727271,Ex_DACH2_LHX2,0.009306391,True,e,True,False
CR158ee290a-2890,26881.64190476191,12279.699047619048,Ex_DACH2_LHX2,0.0102305785,True,outside,False,False
CR158ee290a-2891,5773.930666666667,11275.315333333334,Ex_DACH2_ZMAT4,0.0008696653,True,e,True,False
CR158ee290a-2892,24476.488,15119.064000000004,Ex_SATB2_OVOA,0.0008363886,True,outside,False,False
CR158ee290a-2893,13183.929999999998,13779.971428571427,Ex_DACH2_ADAMTS5,0.0010809858,True,e,True,False
CR158ee290a-2894,28769.126666666667,3581.650833333333,Ex_DACH2_RORB,0.0027440297,True,outside,False,False
CR158ee290a-2895,5675.124,15666.269333333335,Ex_DACH2_RORB,0.002873657,True,e,True,False
CR158ee290a-2896,8426.605,15018.919,Ex_DACH2_ZMAT4,0.0006782954,True,e,True,False
CR158ee290a-2897,7320.906153846154,7177.2223076923065,Ex_SATB2_FOXP2,0.001583546,True,outside,False,False
CR158ee290a-2898,14231.182727272728,11471.17090909091,Ex_DACH2_ADAMTS5,0.0010315278,True,outside,False,False
CR158ee290a-2899,14620.874166666666,15428.256666666668,Inh_MGE_like_SST_SLC24A2,0.0012953251,True,outside,False,False
CR158ee290a-29,14076.815833333334,9876.085,Ex_DACH2_MGAT4C,0.0011909108,True,outside,False,False
CR158ee290a-290,7423.825,14521.77,Inh_OB_CPA6,0.0076810904,True,e,True,False
CR158ee290a-2900,21617.966666666667,16568.106666666667,Ex_SATB2_ZNF385B,0.0015709153,True,outside,False,False
CR158ee290a-2901,8614.674375,19921.3425,Inh_LGE_like_FOXP1_DGKH,0.0013408049,True,outside,False,False
CR158ee290a-2902,15876.539999999999,23031.73,Ex_SATB2_ZNF385B,0.0011680216,True,outside,False,False
CR158ee290a-2903,25419.82642857143,5516.612857142857,Inh_LGE_like_FOXP2,0.00091827055,True,outside,False,False
CR158ee290a-2904,11823.4925,19327.30125,Ex_DACH2_CEMIP,0.00091960566,True,outside,False,False
CR158ee290a-2905,32123.441818181815,8125.830000000001,Inh_LGE_like_FOXP2,0.0009329336,True,outside,False,False
CR158ee290a-2906,21135.227647058822,8675.308235294116,Ex_DACH2_NR4A3,0.0028788738,True,outside,False,False
CR158ee290a-2907,15575.333333333334,19782.116666666665,Inh_LGE_like_FOXP1_DGKH,0.00130917,True,outside,False,False
CR158ee290a-2908,21831.644,21372.782,Ex_DACH2_MGAT4C,0.0011923473,True,outside,False,False
CR158ee290a-2909,23578.659411764707,13019.85411764706,Ex_SATB2_FOXP2,0.0016476241,True,outside,False,False
CR158ee290a-291,26671.9396,12325.9268,Ex_DACH2_LHX2,0.0006345154,True,outside,False,False
CR158ee290a-2910,18278.85263157895,13428.024210526317,Inh_LGE_like_FOXP2,0.0005360055,True,outside,False,False
CR158ee290a-2911,8925.175714285713,23574.89857142857,Inh_MGE_like_SST_SLC24A2,0.0012331762,True,outside,False,False
CR158ee290a-2912,23380.874705882354,8633.125294117648,Ex_SATB2_OVOA,0.0013544334,True,outside,False,False
CR158ee290a-2913,16227.502857142856,17214.818571428572,Ex_DACH2_ZMAT4,0.00072433316,True,outside,False,False
CR158ee290a-2914,31066.960000000003,10426.6025,Ex_SATB2_FOXP2,0.0007032132,True,outside,False,False
CR158ee290a-2915,18679.15333333333,4780.913333333333,Ex_SATB2_OVOA,0.002222595,True,outside,False,False
CR158ee290a-2916,16026.922857142856,28776.676428571427,Inh_LGE_like_FOXP1_DGKH,0.0011076097,True,outside,False,False
CR158ee290a-2917,11715.62652173913,2473.264347826087,Ex_SATB2_ZNF385B,0.0030466206,True,outside,False,False
CR158ee290a-2918,14870.8975,10329.376666666669,Inh_MGE_like_SST_SLC24A2,0.0037717328,True,outside,False,False
CR158ee290a-2919,11531.05,12521.662,Ex_DACH2_MGAT4C,0.00088934036,True,e,True,False
CR158ee290a-292,17734.83388888889,17374.10888888889,Ex_DACH2_GRIK4,0.0017047687,True,outside,False,False
